WorkToHome,temperature,dewPoint,precipType,HomeToWork,windSpeed,visibility,cloudCover,time,precipIntensity,summary,precipProbability
2370,54.73,52.25,"rain",2438,4.3,8.01,1,2014-10-28T17:15:18.000Z,0.0128,"Drizzle",0.53
2421,55.44,52.75,"null",2508,6.4,8.02,1,2014-10-28T17:20:18.000Z,0,"Overcast",0
2427,55.39,52.6,"null",2504,6.93,7.59,1,2014-10-28T17:25:18.000Z,0,"Overcast",0
2436,55.56,52.65,"null",2483,7.24,7.62,1,2014-10-28T17:30:18.000Z,0,"Overcast",0
2407,55.59,52.59,"null",2549,7.55,7.64,1,2014-10-28T17:35:18.000Z,0,"Overcast",0
2416,55.63,52.53,"null",2591,7.87,7.67,1,2014-10-28T17:40:18.000Z,0,"Overcast",0
2390,55.64,52.53,"null",2535,8.01,7.7,1,2014-10-28T17:45:18.000Z,0,"Overcast",0
2601,55.78,52.87,"rain",2551,7.22,7.72,0.99,2014-10-28T17:50:17.000Z,0.0026,"Overcast",0.16
2411,56.13,53.37,"null",2570,6.38,7.75,0.99,2014-10-28T17:55:18.000Z,0,"Overcast",0
2600,56.18,53.38,"rain",2615,6.59,7.78,0.99,2014-10-28T18:00:17.000Z,0.0041,"Overcast",0.4
2444,56.22,53.3,"rain",2635,6.86,7.79,0.99,2014-10-28T18:05:18.000Z,0.0031,"Overcast",0.27
2499,56.26,53.21,"rain",2589,7.14,7.81,0.99,2014-10-28T18:10:18.000Z,0.003,"Overcast",0.22
2404,56.3,53.13,"null",2601,7.41,7.82,0.99,2014-10-28T18:15:18.000Z,0,"Overcast",0
2483,56.47,53.37,"null",2577,7.09,7.84,0.99,2014-10-28T18:20:18.000Z,0,"Overcast",0
2493,56.33,53.4,"null",2533,6.53,7.85,0.99,2014-10-28T18:25:18.000Z,0,"Overcast",0
2419,56.41,53.27,"null",2549,6.98,7.39,0.99,2014-10-28T18:30:18.000Z,0,"Overcast",0
2446,56.44,53.24,"null",2592,7.21,7.43,0.99,2014-10-28T18:35:18.000Z,0,"Overcast",0
2485,56.46,53.2,"rain",2626,7.44,7.47,0.99,2014-10-28T18:40:17.000Z,0.0023,"Overcast",0.09
2434,56.49,53.16,"null",2639,7.67,7.52,0.99,2014-10-28T18:45:18.000Z,0,"Overcast",0
2446,56.51,53.12,"null",2646,7.9,7.56,0.99,2014-10-28T18:50:18.000Z,0,"Overcast",0
2465,56.4,53.41,"null",2598,6.68,7.6,0.99,2014-10-28T18:55:18.000Z,0,"Overcast",0
2439,56.54,53.92,"null",2592,5.74,7.64,0.99,2014-10-28T19:00:18.000Z,0,"Overcast",0
2459,56.48,53.78,"null",2657,4.32,7.62,0.99,2014-10-28T19:05:18.000Z,0,"Overcast",0
2452,56.5,53.72,"null",2631,4.44,7.6,0.99,2014-10-28T19:10:18.000Z,0,"Overcast",0
2436,56.48,53.62,"null",2704,4.57,7.58,0.98,2014-10-28T19:15:17.000Z,0,"Overcast",0
2443,56.5,53.56,"null",2639,4.69,7.56,0.98,2014-10-28T19:20:18.000Z,0,"Overcast",0
2483,56.51,53.57,"null",2606,4.68,7.54,0.98,2014-10-28T19:25:18.000Z,0,"Overcast",0
2485,56.35,53.37,"null",2610,4.52,7.09,0.99,2014-10-28T19:30:18.000Z,0,"Overcast",0
2506,56.35,53.34,"null",2620,4.57,7.09,0.98,2014-10-28T19:35:18.000Z,0,"Overcast",0
2724,56.35,53.31,"null",2611,4.62,7.09,0.98,2014-10-28T19:40:18.000Z,0,"Overcast",0
2797,56.35,53.28,"null",2595,4.67,7.1,0.98,2014-10-28T19:45:18.000Z,0,"Overcast",0
3053,56.35,53.25,"null",2695,4.72,7.1,0.98,2014-10-28T19:50:17.000Z,0,"Overcast",0
3231,56.35,53.21,"null",2714,4.77,7.1,0.98,2014-10-28T19:55:18.000Z,0,"Overcast",0
2752,56.09,53.13,"rain",2691,3.69,7.1,0.98,2014-10-28T20:00:17.000Z,0.003,"Overcast",0.08
2847,56.01,53.14,"null",2652,3.47,7.08,0.98,2014-10-28T20:05:18.000Z,0,"Overcast",0
3047,56,53.11,"null",2680,3.71,7.05,0.98,2014-10-28T20:10:18.000Z,0,"Overcast",0
3157,56.01,53.07,"null",2713,3.95,7.03,0.98,2014-10-28T20:15:18.000Z,0,"Overcast",0
3087,56.08,53.11,"null",2668,4.2,7.01,0.98,2014-10-28T20:20:17.000Z,0,"Overcast",0
3173,55.61,52.61,"null",2717,6.94,6.99,0.98,2014-10-28T20:25:18.000Z,0,"Overcast",0
3101,55.55,52.3,"null",2695,6.88,6.8,0.88,2014-10-28T20:30:18.000Z,0,"Mostly Cloudy",0
3006,55.06,52.03,"null",2755,6.34,6.64,0.84,2014-10-28T20:35:18.000Z,0,"Mostly Cloudy",0
2777,55.04,52,"null",2737,6.54,6.63,0.84,2014-10-28T20:40:18.000Z,0,"Mostly Cloudy",0
3119,55.02,51.98,"null",2741,6.75,6.63,0.84,2014-10-28T20:45:18.000Z,0,"Mostly Cloudy",0
2846,55,51.95,"null",2689,6.95,6.63,0.85,2014-10-28T20:50:18.000Z,0,"Mostly Cloudy",0
2900,55.02,51.96,"null",2665,7.64,6.62,0.85,2014-10-28T20:55:33.000Z,0,"Mostly Cloudy",0
2791,55.26,52.23,"null",2672,7.29,6.62,0.85,2014-10-28T21:00:21.000Z,0,"Mostly Cloudy",0
2578,54.94,52.28,"null",2645,6.09,6.61,0.86,2014-10-28T21:05:18.000Z,0,"Mostly Cloudy",0
2564,54.83,52.24,"null",2585,6.1,6.61,0.86,2014-10-28T21:10:18.000Z,0,"Mostly Cloudy",0
2559,54.83,52.21,"rain",2630,6.3,6.6,0.86,2014-10-28T21:15:18.000Z,0.0065,"Drizzle",0.69
2754,54.83,52.18,"null",2604,6.51,6.59,0.86,2014-10-28T21:20:17.000Z,0,"Mostly Cloudy",0
2984,54.82,52.15,"rain",2507,6.72,6.58,0.87,2014-10-28T21:25:18.000Z,0.0025,"Mostly Cloudy",0.11
2974,54.86,51.9,"rain",2558,6.89,7.61,0.9300000000000001,2014-10-28T21:30:18.000Z,0.0341,"Light Rain",1
2701,55.1,52.09,"rain",2498,6.7,7.62,0.98,2014-10-28T21:35:18.000Z,0.06469999999999999,"Rain",1
3041,54.94,52.14,"null",2485,6.36,7.62,0.98,2014-10-28T21:40:18.000Z,0,"Overcast",0
2533,54.94,52.12,"rain",2508,6.52,7.63,0.98,2014-10-28T21:45:18.000Z,0.0041,"Overcast",0.41
2630,54.91,52.04,"rain",2517,6.79,7.37,0.98,2014-10-28T21:50:18.000Z,0.0125,"Light Rain",1
2544,54.93,52.05,"rain",2491,6.9,7.5,0.98,2014-10-28T21:55:18.000Z,0.0052,"Drizzle",0.51
2479,54.43,51.54,"rain",2421,5.19,7.53,0.98,2014-10-28T22:00:18.000Z,0.0037,"Overcast",0.36
2499,54.61,52.02,"null",2346,4.19,7.54,0.97,2014-10-28T22:05:18.000Z,0,"Overcast",0
2456,54.63,52.13,"null",2345,3.74,7.55,0.97,2014-10-28T22:10:18.000Z,0,"Overcast",0
2415,54.6,52.03,"null",2344,3.91,7.55,0.97,2014-10-28T22:15:18.000Z,0,"Overcast",0
2428,54.55,51.9,"null",2379,4.3,7.28,0.97,2014-10-28T22:20:18.000Z,0,"Overcast",0
2466,54.52,51.82,"null",2403,4.42,7.3,0.97,2014-10-28T22:25:18.000Z,0,"Overcast",0
2346,54.48,51.75,"null",2395,4.54,7.33,0.96,2014-10-28T22:30:18.000Z,0,"Overcast",0
2368,54.48,51.44,"rain",2383,4.67,7.35,0.97,2014-10-28T22:35:18.000Z,0.0037,"Overcast",0.36
2386,54.46,51.65,"null",2313,4.14,7.37,0.97,2014-10-28T22:40:18.000Z,0,"Overcast",0
2414,54.55,52.02,"null",2300,3.62,7.4,0.97,2014-10-28T22:45:18.000Z,0,"Overcast",0
2318,54.54,51.98,"null",2306,3.64,7.42,0.96,2014-10-28T22:50:18.000Z,0,"Overcast",0
2254,54.52,51.95,"null",2287,3.67,7.44,0.96,2014-10-28T22:55:18.000Z,0,"Overcast",0
2259,54.51,51.91,"null",2274,3.71,7.46,0.96,2014-10-28T23:00:18.000Z,0,"Overcast",0
2280,54.88,52.18,"null",2287,6.99,7.47,0.96,2014-10-28T23:05:18.000Z,0,"Overcast",0
2302,54.8,52.2,"null",2274,6.77,7.47,0.97,2014-10-28T23:10:18.000Z,0,"Overcast",0
2297,54.9,52.42,"null",2273,6.39,7.07,0.96,2014-10-28T23:15:17.000Z,0,"Overcast",0
2291,54.87,52.33,"null",2269,6.63,7.08,0.96,2014-10-28T23:20:18.000Z,0,"Overcast",0
2256,54.84,52.25,"null",2270,6.87,7.09,0.96,2014-10-28T23:25:18.000Z,0,"Overcast",0
2300,54.82,52.16,"null",2261,7.11,7.1,0.96,2014-10-28T23:30:18.000Z,0,"Overcast",0
2297,54.83,52.22,"null",2350,7.35,7.12,0.97,2014-10-28T23:35:18.000Z,0,"Overcast",0
2277,54.81,52.16,"null",2307,7.59,7.13,0.97,2014-10-28T23:40:18.000Z,0,"Overcast",0
2290,54.91,52.48,"null",2304,6.98,7.14,0.97,2014-10-28T23:45:18.000Z,0,"Overcast",0
2303,54.95,52.58,"null",2285,6.69,7.15,0.96,2014-10-28T23:50:18.000Z,0,"Overcast",0
2232,54.94,52.55,"null",2277,6.83,7.17,0.96,2014-10-28T23:55:18.000Z,0,"Overcast",0
2219,54.92,52.52,"null",2251,6.96,7.18,0.96,2014-10-29T00:00:18.000Z,0,"Overcast",0
2228,54.93,52.46,"null",2276,7.15,7.21,0.96,2014-10-29T00:05:18.000Z,0,"Overcast",0
2201,55.13,52.6,"null",2244,7.16,7.24,0.96,2014-10-29T00:10:18.000Z,0,"Overcast",0
2222,55.28,52.95,"null",2253,6.07,7.26,0.96,2014-10-29T00:15:18.000Z,0,"Overcast",0
2225,55.26,52.92,"null",2253,6.17,6.94,0.96,2014-10-29T00:20:18.000Z,0,"Overcast",0
2232,55.25,52.86,"null",2242,6.33,6.96,0.96,2014-10-29T00:25:18.000Z,0,"Overcast",0
2232,55.23,52.81,"null",2224,6.49,6.98,0.96,2014-10-29T00:30:18.000Z,0,"Overcast",0
2243,55.29,52.81,"null",2224,6.66,6.99,0.96,2014-10-29T00:35:18.000Z,0,"Overcast",0
2247,55.28,52.77,"null",2227,6.82,7.01,0.96,2014-10-29T00:40:18.000Z,0,"Overcast",0
2264,55.26,52.73,"null",2219,6.98,7.02,0.96,2014-10-29T00:45:18.000Z,0,"Overcast",0
2295,55.33,52.85,"null",2227,6.74,7.04,0.96,2014-10-29T00:50:18.000Z,0,"Overcast",0
2264,55.25,52.81,"null",2234,6.44,7.06,0.96,2014-10-29T00:55:18.000Z,0,"Overcast",0
2270,55.24,52.78,"null",2231,6.54,7.07,0.96,2014-10-29T01:00:18.000Z,0,"Overcast",0
2266,55.16,52.67,"null",2217,6.66,7.08,0.96,2014-10-29T01:05:18.000Z,0,"Overcast",0
2202,55.07,52.55,"null",2218,4.63,7.09,0.96,2014-10-29T01:10:18.000Z,0,"Overcast",0
2176,54.98,52.44,"null",2217,4.75,7.1,0.9300000000000001,2014-10-29T01:15:18.000Z,0,"Mostly Cloudy",0
2202,55.32,52.69,"null",2219,4.29,7.11,0.9300000000000001,2014-10-29T01:20:18.000Z,0,"Mostly Cloudy",0
2201,55.32,52.68,"rain",2185,4.44,7.29,0.9300000000000001,2014-10-29T01:25:18.000Z,0.0043,"Mostly Cloudy",0.4
2188,55.23,52.54,"null",2192,4.76,7.08,0.92,2014-10-29T01:30:18.000Z,0,"Mostly Cloudy",0
2198,55.26,52.44,"rain",2224,4.84,7.1,0.91,2014-10-29T01:35:18.000Z,0.0029,"Mostly Cloudy",0.24
2186,55.23,52.4,"null",2202,4.92,7.12,0.91,2014-10-29T01:40:18.000Z,0,"Mostly Cloudy",0
2192,55.19,52.35,"rain",2193,5,7.14,0.91,2014-10-29T01:45:18.000Z,0.0032,"Mostly Cloudy",0.12
2200,55.14,52.3,"rain",2188,4.94,7.15,0.91,2014-10-29T01:50:18.000Z,0.0044,"Mostly Cloudy",0.38
2164,55.12,52.26,"null",2186,5.01,7.17,0.91,2014-10-29T01:55:18.000Z,0,"Mostly Cloudy",0
2160,55.38,52.67,"rain",2192,3.92,7.19,0.91,2014-10-29T02:00:18.000Z,0.0047,"Mostly Cloudy",0.06
2152,55.3,52.58,"rain",2191,4,7.15,0.91,2014-10-29T02:05:18.000Z,0.009900000000000001,"Light Rain",0.9300000000000001
2031,55.25,52.52,"rain",2026,4.24,7.12,0.91,2014-10-29T02:10:18.000Z,0.0032,"Mostly Cloudy",0.1
2057,54.98,52.25,"rain",2020,7.99,7.08,0.91,2014-10-29T02:15:18.000Z,0.0021,"Mostly Cloudy",0.01
2042,54.94,52.2,"rain",2020,8.300000000000001,7.05,0.91,2014-10-29T02:20:18.000Z,0.0193,"Light Rain",1
2006,55.02,52.4,"rain",2002,7.87,6.78,0.91,2014-10-29T02:25:18.000Z,0.0028,"Mostly Cloudy",0.19
2006,55.11,52.47,"null",2008,7.37,7,0.91,2014-10-29T02:30:18.000Z,0,"Mostly Cloudy",0
2005,55.17,52.34,"null",1988,7.58,6.99,0.91,2014-10-29T02:35:18.000Z,0,"Mostly Cloudy",0
1980,55.15,52.3,"null",1997,7.79,6.98,0.91,2014-10-29T02:40:18.000Z,0,"Mostly Cloudy",0
1981,55.14,52.27,"null",1990,8,6.97,0.91,2014-10-29T02:45:18.000Z,0,"Mostly Cloudy",0
1980,55.12,52.23,"rain",1985,8.210000000000001,6.97,0.91,2014-10-29T02:50:18.000Z,0.0024,"Mostly Cloudy",0.02
1976,55.1,52.2,"rain",1977,8.42,6.96,0.91,2014-10-29T02:55:18.000Z,0.06660000000000001,"Rain",1
1976,54.52,51.59,"rain",1989,6.05,6.95,0.91,2014-10-29T03:00:18.000Z,0.09569999999999999,"Rain",1
1968,54.5,51.97,"rain",1980,4.84,6.91,0.91,2014-10-29T03:05:18.000Z,0.07720000000000001,"Rain",1
1999,54.48,51.91,"rain",2000,5.19,7.15,0.91,2014-10-29T03:10:18.000Z,0.0446,"Light Rain",1
1994,54.31,51.66,"rain",2035,5.89,6.91,0.91,2014-10-29T03:15:18.000Z,0.0434,"Light Rain",1
2003,54.34,51.68,"rain",2015,6.39,7.39,0.87,2014-10-29T03:20:18.000Z,0.06809999999999999,"Rain",1
1990,54.19,51.45,"rain",1997,6.68,7.38,0.87,2014-10-29T03:25:18.000Z,0.1012,"Rain",1
1985,54.18,51.58,"rain",1992,5.66,7.36,0.88,2014-10-29T03:30:18.000Z,0.0026,"Mostly Cloudy",0.07000000000000001
1983,54.32,51.69,"rain",1998,5.46,7.35,0.91,2014-10-29T03:35:18.000Z,0.0139,"Light Rain",0.99
1977,54.31,51.68,"null",1991,5.6,7.33,0.91,2014-10-29T03:40:18.000Z,0,"Mostly Cloudy",0
1972,54.3,51.66,"null",1981,5.75,7.32,0.92,2014-10-29T03:45:18.000Z,0,"Mostly Cloudy",0
1973,54.28,51.64,"null",1995,5.9,7.3,0.92,2014-10-29T03:50:18.000Z,0,"Mostly Cloudy",0
1973,54.28,51.63,"null",1993,6.05,7.29,0.92,2014-10-29T03:55:18.000Z,0,"Mostly Cloudy",0
1976,54.26,51.61,"null",1987,6.2,7.28,0.9300000000000001,2014-10-29T04:00:18.000Z,0,"Mostly Cloudy",0
1979,54.82,52.55,"null",1995,4.98,7.27,0.9300000000000001,2014-10-29T04:05:18.000Z,0,"Mostly Cloudy",0
1983,54.83,52.67,"null",1991,6.26,7.26,0.9300000000000001,2014-10-29T04:10:18.000Z,0,"Mostly Cloudy",0
1988,54.8,52.6,"null",1985,6.49,7.25,0.9300000000000001,2014-10-29T04:15:18.000Z,0,"Mostly Cloudy",0
1979,54.73,52.38,"null",1996,6.98,7.13,0.94,2014-10-29T04:20:18.000Z,0,"Overcast",0
1977,54.7,52.3,"null",1992,7.21,7.18,0.94,2014-10-29T04:25:18.000Z,0,"Overcast",0
1974,54.67,52.23,"null",2032,7.44,7.22,0.94,2014-10-29T04:30:18.000Z,0,"Overcast",0
1976,54.85,52.42,"null",2031,7.41,7.26,0.96,2014-10-29T04:35:18.000Z,0,"Overcast",0
1976,54.83,52.61,"null",2031,6.8,7.31,0.96,2014-10-29T04:40:18.000Z,0,"Overcast",0
1977,54.82,52.59,"null",2018,6.9,7.35,0.97,2014-10-29T04:45:18.000Z,0,"Overcast",0
1966,54.82,52.56,"null",2008,7.03,7.39,0.97,2014-10-29T04:50:18.000Z,0,"Overcast",0
1968,54.82,52.53,"null",2002,7.16,7.44,0.97,2014-10-29T04:55:18.000Z,0,"Overcast",0
1972,54.82,52.51,"null",1998,7.29,7.48,0.97,2014-10-29T05:00:18.000Z,0,"Overcast",0
1970,54.75,52.45,"null",1987,7.18,7.44,0.98,2014-10-29T05:05:18.000Z,0,"Overcast",0
1969,54.64,52.57,"null",1985,6.37,7.41,0.98,2014-10-29T05:10:18.000Z,0,"Overcast",0
1968,55.03,52.93,"null",1987,7.93,7.37,0.98,2014-10-29T05:15:18.000Z,0,"Overcast",0
1968,55.01,52.88,"null",1982,8.15,7.34,0.97,2014-10-29T05:20:18.000Z,0,"Overcast",0
1967,54.93,52.73,"null",1984,8.460000000000001,6.68,0.97,2014-10-29T05:25:18.000Z,0,"Overcast",0
1967,54.91,52.67,"null",1982,8.66,6.71,0.97,2014-10-29T05:30:18.000Z,0,"Overcast",0
1969,54.9,52.58,"null",1993,8.85,6.73,0.98,2014-10-29T05:35:18.000Z,0,"Overcast",0
1974,54.86,52.67,"null",1986,8.34,6.75,0.98,2014-10-29T05:40:18.000Z,0,"Overcast",0
1977,54.78,52.74,"null",1988,7.68,6.78,0.98,2014-10-29T05:45:18.000Z,0,"Overcast",0
1974,54.77,52.71,"null",1987,7.83,6.8,0.97,2014-10-29T05:50:18.000Z,0,"Overcast",0
1973,54.76,52.69,"null",1979,7.98,6.82,0.97,2014-10-29T05:55:18.000Z,0,"Overcast",0
1973,54.74,52.66,"null",1973,8.130000000000001,6.84,0.97,2014-10-29T06:00:18.000Z,0,"Overcast",0
1974,54.72,52.59,"null",1977,8.25,6.85,0.97,2014-10-29T06:05:18.000Z,0,"Overcast",0
1973,54.88,52.91,"null",1978,7.52,6.86,0.97,2014-10-29T06:10:18.000Z,0,"Overcast",0
1975,54.55,52.6,"null",1981,7.29,6.87,0.97,2014-10-29T06:15:18.000Z,0,"Overcast",0
1984,54.59,52.59,"null",1983,4.67,6.88,0.96,2014-10-29T06:20:18.000Z,0,"Overcast",0
1986,54.61,52.56,"null",1981,4.73,7.03,0.96,2014-10-29T06:25:18.000Z,0,"Overcast",0
1984,54.57,52.43,"null",1978,5.03,6.76,0.96,2014-10-29T06:30:18.000Z,0,"Overcast",0
1978,54.55,52.46,"null",1984,5.08,6.76,0.94,2014-10-29T06:35:18.000Z,0,"Overcast",0
1988,54.55,52.43,"null",1978,5.14,6.77,0.94,2014-10-29T06:40:18.000Z,0,"Overcast",0
1969,54.65,52.69,"null",1977,3.94,6.77,0.94,2014-10-29T06:45:18.000Z,0,"Overcast",0
1978,54.61,52.69,"null",1978,3.77,6.78,0.94,2014-10-29T06:50:18.000Z,0,"Overcast",0
1995,54.62,52.69,"null",1977,3.76,6.78,0.9300000000000001,2014-10-29T06:55:18.000Z,0,"Mostly Cloudy",0
1971,54.62,52.69,"null",1975,3.77,6.79,0.9300000000000001,2014-10-29T07:00:18.000Z,0,"Mostly Cloudy",0
1976,54.6,52.63,"null",1974,3.97,6.79,0.9300000000000001,2014-10-29T07:05:18.000Z,0,"Mostly Cloudy",0
1968,54.58,52.57,"null",1975,4.35,6.78,0.9,2014-10-29T07:10:18.000Z,0,"Mostly Cloudy",0
1960,54.69,52.7,"null",1974,4.57,6.78,0.9,2014-10-29T07:15:18.000Z,0,"Mostly Cloudy",0
1962,54.7,52.67,"null",1978,4.5,6.78,0.9,2014-10-29T07:20:18.000Z,0,"Mostly Cloudy",0
1966,54.67,52.61,"null",1982,4.66,6.78,0.9,2014-10-29T07:25:18.000Z,0,"Mostly Cloudy",0
1969,54.86,52.77,"rain",1988,7.86,6.78,0.9,2014-10-29T07:30:18.000Z,0.0065,"Drizzle",0.47
1982,54.9,52.61,"rain",1984,7.95,6.54,0.92,2014-10-29T07:35:18.000Z,0.019,"Light Rain",1
2001,54.87,52.56,"rain",1984,8.09,6.55,0.92,2014-10-29T07:40:18.000Z,0.0187,"Light Rain",1
2004,54.85,52.5,"rain",1982,8.220000000000001,6.56,0.92,2014-10-29T07:45:18.000Z,0.0057,"Drizzle",0.6
1995,54.92,52.66,"rain",2015,7.39,6.58,0.92,2014-10-29T07:50:18.000Z,0.0048,"Mostly Cloudy",0.41
1989,55.09,52.79,"rain",2024,6.85,6.59,0.91,2014-10-29T07:55:18.000Z,0.0028,"Mostly Cloudy",0.01
1995,55.09,52.78,"rain",1984,6.9,6.6,0.91,2014-10-29T08:00:18.000Z,0.0194,"Light Rain",1
2015,55.03,52.71,"rain",1973,7.03,6.6,0.91,2014-10-29T08:05:18.000Z,0.0073,"Drizzle",0.78
2025,55,52.66,"rain",1976,7.01,6.61,0.91,2014-10-29T08:10:18.000Z,0.0237,"Light Rain",1
2005,54.98,52.58,"rain",1989,7.21,6.7,0.91,2014-10-29T08:15:18.000Z,0.0222,"Light Rain",1
1988,54.93,52.56,"rain",1983,7.05,6.44,0.9,2014-10-29T08:20:18.000Z,0.0115,"Light Rain",1
2012,54.91,52.53,"null",1985,7.01,6.45,0.9,2014-10-29T08:25:18.000Z,0,"Mostly Cloudy",0
1992,54.87,52.48,"null",1983,7.12,6.46,0.9,2014-10-29T08:30:18.000Z,0,"Mostly Cloudy",0
1987,54.87,52.32,"rain",1984,7.23,6.47,0.91,2014-10-29T08:35:18.000Z,0.0021,"Mostly Cloudy",0.02
2003,54.84,52.25,"rain",2024,7.35,6.48,0.9,2014-10-29T08:40:18.000Z,0.0061,"Drizzle",0.64
1994,54.8,52.19,"rain",2033,7.46,6.49,0.9,2014-10-29T08:45:18.000Z,0.0028,"Mostly Cloudy",0.08
1994,54.8,52.24,"null",2013,7.47,6.49,0.9,2014-10-29T08:50:18.000Z,0,"Mostly Cloudy",0
2035,54.87,52.52,"null",2013,6.64,6.5,0.9,2014-10-29T08:55:18.000Z,0,"Mostly Cloudy",0
2037,54.8,52.7,"null",2010,6.07,6.51,0.9,2014-10-29T09:00:18.000Z,0,"Mostly Cloudy",0
2033,54.55,52.42,"null",2024,7.08,6.51,0.9,2014-10-29T09:05:18.000Z,0,"Mostly Cloudy",0
2044,54.54,52.38,"null",2008,7.28,6.52,0.9,2014-10-29T09:10:18.000Z,0,"Mostly Cloudy",0
2096,54.5,52.25,"null",1992,7.39,6.52,0.9,2014-10-29T09:15:18.000Z,0,"Mostly Cloudy",0
2120,54.43,52.15,"null",2001,7.72,7.23,0.86,2014-10-29T09:20:18.000Z,0,"Mostly Cloudy",0
2095,54.38,52.24,"null",2046,7.11,7.23,0.86,2014-10-29T09:25:18.000Z,0,"Mostly Cloudy",0
2074,54.34,52.26,"null",2024,6.9,7.23,0.86,2014-10-29T09:30:18.000Z,0,"Mostly Cloudy",0
2105,54.39,52.17,"null",2014,7,7.23,0.89,2014-10-29T09:35:18.000Z,0,"Mostly Cloudy",0
2123,54.38,52.15,"null",2044,7.1,7.23,0.89,2014-10-29T09:40:18.000Z,0,"Mostly Cloudy",0
2314,54.37,52.13,"null",2091,7.2,7.24,0.89,2014-10-29T09:45:19.000Z,0,"Mostly Cloudy",0
2177,54.36,52.11,"null",2058,7.3,7.24,0.89,2014-10-29T09:50:18.000Z,0,"Mostly Cloudy",0
2169,54.31,52.03,"null",2146,7.5,6.92,0.89,2014-10-29T09:55:18.000Z,0,"Mostly Cloudy",0
2259,54.34,52.2,"null",2123,6.14,7.02,0.89,2014-10-29T10:00:18.000Z,0,"Mostly Cloudy",0
2199,54.32,52.24,"null",2119,5.99,7.03,0.89,2014-10-29T10:05:18.000Z,0,"Mostly Cloudy",0
2369,54.62,52.51,"null",2221,6.16,7.04,0.89,2014-10-29T10:10:18.000Z,0,"Mostly Cloudy",0
2360,54.59,52.44,"null",2211,6.37,7.04,0.89,2014-10-29T10:15:18.000Z,0,"Mostly Cloudy",0
2239,54.5,52.28,"null",2242,6.81,6.72,0.89,2014-10-29T10:20:18.000Z,0,"Mostly Cloudy",0
2270,54.47,52.21,"null",2266,7.01,6.74,0.89,2014-10-29T10:25:18.000Z,0,"Mostly Cloudy",0
2276,54.54,52.44,"null",2336,6.31,6.76,0.89,2014-10-29T10:30:18.000Z,0,"Mostly Cloudy",0
2498,54.58,52.43,"null",2353,6.23,6.78,0.89,2014-10-29T10:35:18.000Z,0,"Mostly Cloudy",0
2466,54.56,52.4,"null",2395,6.37,6.8,0.89,2014-10-29T10:40:18.000Z,0,"Mostly Cloudy",0
2403,54.55,52.38,"null",2414,6.52,6.82,0.9,2014-10-29T10:45:18.000Z,0,"Mostly Cloudy",0
2458,54.54,52.35,"null",2427,6.66,6.84,0.9,2014-10-29T10:50:18.000Z,0,"Mostly Cloudy",0
2505,54.52,52.32,"null",2525,6.8,6.86,0.91,2014-10-29T10:55:18.000Z,0,"Mostly Cloudy",0
2638,54.51,52.29,"null",2552,6.94,6.87,0.91,2014-10-29T11:00:18.000Z,0,"Mostly Cloudy",0
2532,54.57,52.44,"null",2578,6.26,6.89,0.91,2014-10-29T11:05:18.000Z,0,"Mostly Cloudy",0
2691,54.58,52.43,"null",2625,6.09,6.9,0.9,2014-10-29T11:10:18.000Z,0,"Mostly Cloudy",0
2533,54.12,51.9,"rain",2622,6.31,6.91,0.9,2014-10-29T11:15:18.000Z,0.0024,"Mostly Cloudy",0.06
2565,54.12,51.83,"rain",2644,6.84,6.75,0.92,2014-10-29T11:20:18.000Z,0.0047,"Drizzle",0.48
2525,54.1,51.75,"rain",2720,6.96,6.8,0.92,2014-10-29T11:25:18.000Z,0.0036,"Mostly Cloudy",0.16
2559,54.08,51.67,"null",2692,7.09,6.84,0.91,2014-10-29T11:30:18.000Z,0,"Mostly Cloudy",0
2522,54.14,51.67,"rain",2762,7.09,6.88,0.9300000000000001,2014-10-29T11:35:18.000Z,0.0038,"Mostly Cloudy",0.11
2457,54.32,52.05,"rain",2682,6.16,6.92,0.92,2014-10-29T11:40:18.000Z,0.0027,"Mostly Cloudy",0.16
2489,54.32,52.02,"null",2658,6.25,6.96,0.92,2014-10-29T11:45:18.000Z,0,"Mostly Cloudy",0
2485,54.32,52,"null",2683,6.35,7,0.92,2014-10-29T11:50:18.000Z,0,"Mostly Cloudy",0
2719,54.32,51.98,"null",2686,6.44,7.05,0.92,2014-10-29T11:55:18.000Z,0,"Mostly Cloudy",0
2574,54.32,51.95,"null",2611,6.53,7.09,0.91,2014-10-29T12:00:18.000Z,0,"Mostly Cloudy",0
2439,54.37,51.9,"null",2748,6.67,7.11,0.91,2014-10-29T12:05:18.000Z,0,"Mostly Cloudy",0
2473,54.31,51.74,"null",2694,7.11,7.13,0.91,2014-10-29T12:10:18.000Z,0,"Mostly Cloudy",0
2413,54.69,52.16,"null",2631,5.79,7.16,0.9,2014-10-29T12:15:18.000Z,0,"Mostly Cloudy",0
2449,55.02,52.65,"null",2608,5.03,7.18,0.9,2014-10-29T12:20:18.000Z,0,"Mostly Cloudy",0
2453,54.99,52.56,"null",2611,5.28,6.56,0.9,2014-10-29T12:25:18.000Z,0,"Mostly Cloudy",0
2495,55,52.49,"null",2565,5.35,6.61,0.89,2014-10-29T12:30:18.000Z,0,"Mostly Cloudy",0
2683,55.08,52.3,"null",2616,5.43,6.65,0.9,2014-10-29T12:35:18.000Z,0,"Mostly Cloudy",0
